timestamp,exchange,market,open,high,low,close
2018-04-05 20:23:00 UTC,bitfinex,BTC-ETH,0.05567,0.055671,0.055664,0.055664
2018-04-05 20:24:00 UTC,bitfinex,BTC-ETH,0.055664,0.055689,0.05566,0.05566
2018-04-05 20:25:00 UTC,bitfinex,BTC-ETH,0.05566,0.055708,0.05565,0.055664
2018-04-05 20:26:00 UTC,bitfinex,BTC-ETH,0.055664,0.055707,0.055664,0.055674
2018-04-05 20:27:00 UTC,bitfinex,BTC-ETH,0.055674,0.0557,0.055661,0.055661
2018-04-05 20:28:00 UTC,bitfinex,BTC-ETH,0.055661,0.055675,0.055621,0.05564
2018-04-05 20:29:00 UTC,bitfinex,BTC-ETH,0.05564,0.055693,0.055625,0.055662
2018-04-05 20:30:00 UTC,bitfinex,BTC-ETH,0.055662,0.05574,0.05566,0.055682
2018-04-05 20:31:00 UTC,bitfinex,BTC-ETH,0.055682,0.055702,0.055682,0.055686
2018-04-05 20:32:00 UTC,bitfinex,BTC-ETH,0.055686,0.055758,0.055686,0.05574
2018-04-05 20:33:00 UTC,bitfinex,BTC-ETH,0.05574,0.05576,0.05572,0.055741
2018-04-05 20:34:00 UTC,bitfinex,BTC-ETH,0.055741,0.055741,0.055726,0.055737
2018-04-05 20:35:00 UTC,bitfinex,BTC-ETH,0.055737,0.055812,0.05573,0.055788
2018-04-05 20:36:00 UTC,bitfinex,BTC-ETH,0.055788,0.055788,0.055751,0.055751
2018-04-05 20:37:00 UTC,bitfinex,BTC-ETH,0.055751,0.055815,0.055751,0.055815
2018-04-05 20:38:00 UTC,bitfinex,BTC-ETH,0.055815,0.055815,0.05574,0.055799
2018-04-05 20:39:00 UTC,bitfinex,BTC-ETH,0.055799,0.055799,0.055777,0.055778
2018-04-05 20:40:00 UTC,bitfinex,BTC-ETH,0.055778,0.055818,0.055761,0.05577
2018-04-05 20:41:00 UTC,bitfinex,BTC-ETH,0.05577,0.055801,0.05577,0.05578
2018-04-05 20:42:00 UTC,bitfinex,BTC-ETH,0.05578,0.055838,0.055769,0.05578
2018-04-05 20:43:00 UTC,bitfinex,BTC-ETH,0.05578,0.055834,0.05578,0.055834
2018-04-05 20:44:00 UTC,bitfinex,BTC-ETH,0.055834,0.055918,0.055816,0.055918
2018-04-05 20:45:00 UTC,bitfinex,BTC-ETH,0.055918,0.05594,0.055862,0.055878
2018-04-05 20:46:00 UTC,bitfinex,BTC-ETH,0.055878,0.055897,0.055872,0.055897
2018-04-05 20:47:00 UTC,bitfinex,BTC-ETH,0.055897,0.055897,0.055888,0.055889
2018-04-05 20:48:00 UTC,bitfinex,BTC-ETH,0.055889,0.055893,0.05587,0.05587
2018-04-05 20:49:00 UTC,bitfinex,BTC-ETH,0.05587,0.055919,0.05587,0.055886
2018-04-05 20:50:00 UTC,bitfinex,BTC-ETH,0.055886,0.055993,0.055886,0.05595
2018-04-05 20:51:00 UTC,bitfinex,BTC-ETH,0.05595,0.056007,0.05595,0.055961
2018-04-05 20:52:00 UTC,bitfinex,BTC-ETH,0.055961,0.05598,0.055955,0.05598
2018-04-05 20:53:00 UTC,bitfinex,BTC-ETH,0.05598,0.05598,0.055962,0.05597
2018-04-05 20:54:00 UTC,bitfinex,BTC-ETH,0.05597,0.055988,0.055961,0.055988
2018-04-05 20:55:00 UTC,bitfinex,BTC-ETH,0.055988,0.055988,0.055953,0.055953
2018-04-05 20:56:00 UTC,bitfinex,BTC-ETH,0.055953,0.055953,0.055882,0.055882
2018-04-05 20:57:00 UTC,bitfinex,BTC-ETH,0.055882,0.055882,0.055842,0.055842
2018-04-05 20:58:00 UTC,bitfinex,BTC-ETH,0.055842,0.055907,0.05584,0.055871
2018-04-05 20:59:00 UTC,bitfinex,BTC-ETH,0.055871,0.05591,0.055871,0.05591
